record_key,xml_path,split,triple_bucket,category,eid,declared_size_raw,declared_size,declared_size_valid,expected_triple_count,source_triple_count,english_lexicalisations,english_lids_unique,es_target_triple_count,es_target_lexicalisations,es_target_lids_unique,es_lid_set_equal,ca_target_triple_count,ca_target_lexicalisations,ca_target_lids_unique,ca_lid_set_equal
dev/1triples/CelestialBody_allSolutions.xml::Id9,dev/1triples/CelestialBody_allSolutions.xml,dev,1triples,CelestialBody,Id9,1,1,True,1,1,2,True,1,2,True,True,1,2,True,True
dev/1triples/CelestialBody_allSolutions.xml::Id10,dev/1triples/CelestialBody_allSolutions.xml,dev,1triples,CelestialBody,Id10,1,1,True,1,1,2,True,1,2,True,True,1,2,True,True
dev/1triples/CelestialBody_allSolutions.xml::Id11,dev/1triples/CelestialBody_allSolutions.xml,dev,1triples,CelestialBody,Id11,1,1,True,1,1,2,True,1,2,True,True,1,2,True,True
dev/1triples/CelestialBody_allSolutions.xml::Id12,dev/1triples/CelestialBody_allSolutions.xml,dev,1triples,CelestialBody,Id12,1,1,True,1,1,3,True,1,3,True,True,1,3,True,True
dev/1triples/CelestialBody_allSolutions.xml::Id13,dev/1triples/CelestialBody_allSolutions.xml,dev,1triples,CelestialBody,Id13,1,1,True,1,1,3,True,1,3,True,True,1,3,True,True
dev/1triples/CelestialBody_allSolutions.xml::Id14,dev/1triples/CelestialBody_allSolutions.xml,dev,1triples,CelestialBody,Id14,1,1,True,1,1,3,True,1,3,True,True,1,3,True,True
dev/1triples/CelestialBody_allSolutions.xml::Id15,dev/1triples/CelestialBody_allSolutions.xml,dev,1triples,CelestialBody,Id15,1,1,True,1,1,2,True,1,2,True,True,1,2,True,True
dev/1triples/CelestialBody_allSolutions.xml::Id16,dev/1triples/CelestialBody_allSolutions.xml,dev,1triples,CelestialBody,Id16,1,1,True,1,1,3,True,1,3,True,True,1,3,True,True
dev/1triples/CelestialBody_allSolutions.xml::Id17,dev/1triples/CelestialBody_allSolutions.xml,dev,1triples,CelestialBody,Id17,1,1,True,1,1,3,True,1,3,True,True,1,3,True,True
dev/1triples/CelestialBody_allSolutions.xml::Id18,dev/1triples/CelestialBody_allSolutions.xml,dev,1triples,CelestialBody,Id18,1,1,True,1,1,3,True,1,3,True,True,1,3,True,True
dev/1triples/CelestialBody_allSolutions.xml::Id19,dev/1triples/CelestialBody_allSolutions.xml,dev,1triples,CelestialBody,Id19,1,1,True,1,1,3,True,1,3,True,True,1,3,True,True
dev/1triples/CelestialBody_allSolutions.xml::Id20,dev/1triples/CelestialBody_allSolutions.xml,dev,1triples,CelestialBody,Id20,1,1,True,1,1,3,True,1,3,True,True,1,3,True,True
dev/1triples/CelestialBody_allSolutions.xml::Id21,dev/1triples/CelestialBody_allSolutions.xml,dev,1triples,CelestialBody,Id21,1,1,True,1,1,3,True,1,3,True,True,1,3,True,True
dev/1triples/City_allSolutions.xml::Id1,dev/1triples/City_allSolutions.xml,dev,1triples,City,Id1,1,1,True,1,1,3,True,1,3,True,True,1,3,True,True
dev/1triples/City_allSolutions.xml::Id2,dev/1triples/City_allSolutions.xml,dev,1triples,City,Id2,1,1,True,1,1,2,True,1,2,True,True,1,2,True,True
dev/1triples/City_allSolutions.xml::Id3,dev/1triples/City_allSolutions.xml,dev,1triples,City,Id3,1,1,True,1,1,3,True,1,3,True,True,1,3,True,True
dev/1triples/City_allSolutions.xml::Id4,dev/1triples/City_allSolutions.xml,dev,1triples,City,Id4,1,1,True,1,1,3,True,1,3,True,True,1,3,True,True
dev/1triples/City_allSolutions.xml::Id5,dev/1triples/City_allSolutions.xml,dev,1triples,City,Id5,1,1,True,1,1,2,True,1,2,True,True,1,2,True,True
dev/1triples/City_allSolutions.xml::Id6,dev/1triples/City_allSolutions.xml,dev,1triples,City,Id6,1,1,True,1,1,1,True,1,1,True,True,1,1,True,True
dev/1triples/City_allSolutions.xml::Id7,dev/1triples/City_allSolutions.xml,dev,1triples,City,Id7,1,1,True,1,1,2,True,1,2,True,True,1,2,True,True
dev/1triples/City_allSolutions.xml::Id8,dev/1triples/City_allSolutions.xml,dev,1triples,City,Id8,1,1,True,1,1,3,True,1,3,True,True,1,3,True,True
dev/1triples/City_allSolutions.xml::Id9,dev/1triples/City_allSolutions.xml,dev,1triples,City,Id9,1,1,True,1,1,2,True,1,2,True,True,1,2,True,True
dev/1triples/City_allSolutions.xml::Id10,dev/1triples/City_allSolutions.xml,dev,1triples,City,Id10,1,1,True,1,1,3,True,1,3,True,True,1,3,True,True
dev/1triples/City_allSolutions.xml::Id11,dev/1triples/City_allSolutions.xml,dev,1triples,City,Id11,1,1,True,1,1,3,True,1,3,True,True,1,3,True,True
dev/1triples/City_allSolutions.xml::Id12,dev/1triples/City_allSolutions.xml,dev,1triples,City,Id12,1,1,True,1,1,1,True,1,1,True,True,1,1,True,True
dev/1triples/City_allSolutions.xml::Id13,dev/1triples/City_allSolutions.xml,dev,1triples,City,Id13,1,1,True,1,1,2,True,1,2,True,True,1,2,True,True
dev/1triples/City_allSolutions.xml::Id14,dev/1triples/City_allSolutions.xml,dev,1triples,City,Id14,1,1,True,1,1,2,True,1,2,True,True,1,2,True,True
dev/1triples/City_allSolutions.xml::Id15,dev/1triples/City_allSolutions.xml,dev,1triples,City,Id15,1,1,True,1,1,3,True,1,3,True,True,1,3,True,True
dev/1triples/City_allSolutions.xml::Id16,dev/1triples/City_allSolutions.xml,dev,1triples,City,Id16,1,1,True,1,1,3,True,1,3,True,True,1,3,True,True
dev/1triples/City_allSolutions.xml::Id17,dev/1triples/City_allSolutions.xml,dev,1triples,City,Id17,1,1,True,1,1,3,True,1,3,True,True,1,3,True,True
dev/1triples/City_allSolutions.xml::Id18,dev/1triples/City_allSolutions.xml,dev,1triples,City,Id18,1,1,True,1,1,2,True,1,2,True,True,1,2,True,True
dev/1triples/City_allSolutions.xml::Id19,dev/1triples/City_allSolutions.xml,dev,1triples,City,Id19,1,1,True,1,1,2,True,1,2,True,True,1,2,True,True
dev/1triples/City_allSolutions.xml::Id20,dev/1triples/City_allSolutions.xml,dev,1triples,City,Id20,1,1,True,1,1,2,True,1,2,True,True,1,2,True,True
dev/1triples/City_allSolutions.xml::Id21,dev/1triples/City_allSolutions.xml,dev,1triples,City,Id21,1,1,True,1,1,2,True,1,2,True,True,1,2,True,True
dev/1triples/City_allSolutions.xml::Id22,dev/1triples/City_allSolutions.xml,dev,1triples,City,Id22,1,1,True,1,1,2,True,1,2,True,True,1,2,True,True
dev/1triples/City_allSolutions.xml::Id23,dev/1triples/City_allSolutions.xml,dev,1triples,City,Id23,1,1,True,1,1,2,True,1,2,True,True,1,2,True,True
dev/1triples/City_allSolutions.xml::Id24,dev/1triples/City_allSolutions.xml,dev,1triples,City,Id24,1,1,True,1,1,2,True,1,2,True,True,1,2,True,True
dev/1triples/City_allSolutions.xml::Id25,dev/1triples/City_allSolutions.xml,dev,1triples,City,Id25,1,1,True,1,1,3,True,1,3,True,True,1,3,True,True
dev/1triples/City_allSolutions.xml::Id26,dev/1triples/City_allSolutions.xml,dev,1triples,City,Id26,1,1,True,1,1,1,True,1,1,True,True,1,1,True,True
dev/1triples/City_allSolutions.xml::Id27,dev/1triples/City_allSolutions.xml,dev,1triples,City,Id27,1,1,True,1,1,3,True,1,3,True,True,1,3,True,True
dev/1triples/City_allSolutions.xml::Id28,dev/1triples/City_allSolutions.xml,dev,1triples,City,Id28,1,1,True,1,1,2,True,1,2,True,True,1,2,True,True
dev/1triples/City_allSolutions.xml::Id29,dev/1triples/City_allSolutions.xml,dev,1triples,City,Id29,1,1,True,1,1,2,True,1,2,True,True,1,2,True,True
dev/1triples/City_allSolutions.xml::Id30,dev/1triples/City_allSolutions.xml,dev,1triples,City,Id30,1,1,True,1,1,3,True,1,3,True,True,1,3,True,True
dev/1triples/City_allSolutions.xml::Id31,dev/1triples/City_allSolutions.xml,dev,1triples,City,Id31,1,1,True,1,1,3,True,1,3,True,True,1,3,True,True
dev/1triples/ComicsCharacter_allSolutions.xml::Id1,dev/1triples/ComicsCharacter_allSolutions.xml,dev,1triples,ComicsCharacter,Id1,1,1,True,1,1,3,True,1,3,True,True,1,3,True,True
dev/1triples/ComicsCharacter_allSolutions.xml::Id2,dev/1triples/ComicsCharacter_allSolutions.xml,dev,1triples,ComicsCharacter,Id2,1,1,True,1,1,3,True,1,3,True,True,1,3,True,True
dev/1triples/ComicsCharacter_allSolutions.xml::Id3,dev/1triples/ComicsCharacter_allSolutions.xml,dev,1triples,ComicsCharacter,Id3,1,1,True,1,1,3,True,1,3,True,True,1,3,True,True
dev/1triples/ComicsCharacter_allSolutions.xml::Id4,dev/1triples/ComicsCharacter_allSolutions.xml,dev,1triples,ComicsCharacter,Id4,1,1,True,1,1,3,True,1,3,True,True,1,3,True,True
dev/1triples/ComicsCharacter_allSolutions.xml::Id5,dev/1triples/ComicsCharacter_allSolutions.xml,dev,1triples,ComicsCharacter,Id5,1,1,True,1,1,3,True,1,3,True,True,1,3,True,True
dev/1triples/ComicsCharacter_allSolutions.xml::Id6,dev/1triples/ComicsCharacter_allSolutions.xml,dev,1triples,ComicsCharacter,Id6,1,1,True,1,1,3,True,1,3,True,True,1,3,True,True
dev/1triples/ComicsCharacter_allSolutions.xml::Id7,dev/1triples/ComicsCharacter_allSolutions.xml,dev,1triples,ComicsCharacter,Id7,1,1,True,1,1,1,True,1,1,True,True,1,1,True,True
dev/1triples/ComicsCharacter_allSolutions.xml::Id8,dev/1triples/ComicsCharacter_allSolutions.xml,dev,1triples,ComicsCharacter,Id8,1,1,True,1,1,2,True,1,2,True,True,1,2,True,True
dev/1triples/ComicsCharacter_allSolutions.xml::Id9,dev/1triples/ComicsCharacter_allSolutions.xml,dev,1triples,ComicsCharacter,Id9,1,1,True,1,1,2,True,1,2,True,True,1,2,True,True
dev/1triples/ComicsCharacter_allSolutions.xml::Id10,dev/1triples/ComicsCharacter_allSolutions.xml,dev,1triples,ComicsCharacter,Id10,1,1,True,1,1,3,True,1,3,True,True,1,3,True,True
dev/1triples/ComicsCharacter_allSolutions.xml::Id11,dev/1triples/ComicsCharacter_allSolutions.xml,dev,1triples,ComicsCharacter,Id11,1,1,True,1,1,3,True,1,3,True,True,1,3,True,True
dev/1triples/ComicsCharacter_allSolutions.xml::Id12,dev/1triples/ComicsCharacter_allSolutions.xml,dev,1triples,ComicsCharacter,Id12,1,1,True,1,1,2,True,1,2,True,True,1,2,True,True
dev/1triples/ComicsCharacter_allSolutions.xml::Id13,dev/1triples/ComicsCharacter_allSolutions.xml,dev,1triples,ComicsCharacter,Id13,1,1,True,1,1,3,True,1,3,True,True,1,3,True,True
dev/1triples/Company_allSolutions.xml::Id1,dev/1triples/Company_allSolutions.xml,dev,1triples,Company,Id1,1,1,True,1,1,3,True,1,3,True,True,1,3,True,True
dev/1triples/Company_allSolutions.xml::Id2,dev/1triples/Company_allSolutions.xml,dev,1triples,Company,Id2,1,1,True,1,1,3,True,1,3,True,True,1,3,True,True
dev/1triples/Company_allSolutions.xml::Id3,dev/1triples/Company_allSolutions.xml,dev,1triples,Company,Id3,1,1,True,1,1,3,True,1,3,True,True,1,3,True,True
dev/1triples/Company_allSolutions.xml::Id4,dev/1triples/Company_allSolutions.xml,dev,1triples,Company,Id4,1,1,True,1,1,5,True,1,5,True,True,1,5,True,True
dev/1triples/Company_allSolutions.xml::Id5,dev/1triples/Company_allSolutions.xml,dev,1triples,Company,Id5,1,1,True,1,1,2,True,1,2,True,True,1,2,True,True
dev/1triples/Company_allSolutions.xml::Id6,dev/1triples/Company_allSolutions.xml,dev,1triples,Company,Id6,1,1,True,1,1,4,True,1,4,True,True,1,4,True,True
dev/1triples/Company_allSolutions.xml::Id7,dev/1triples/Company_allSolutions.xml,dev,1triples,Company,Id7,1,1,True,1,1,3,True,1,3,True,True,1,3,True,True
dev/1triples/Company_allSolutions.xml::Id8,dev/1triples/Company_allSolutions.xml,dev,1triples,Company,Id8,1,1,True,1,1,4,True,1,4,True,True,1,4,True,True
dev/1triples/Company_allSolutions.xml::Id9,dev/1triples/Company_allSolutions.xml,dev,1triples,Company,Id9,1,1,True,1,1,4,True,1,4,True,True,1,4,True,True
dev/1triples/Company_allSolutions.xml::Id10,dev/1triples/Company_allSolutions.xml,dev,1triples,Company,Id10,1,1,True,1,1,3,True,1,3,True,True,1,3,True,True
dev/1triples/Company_allSolutions.xml::Id11,dev/1triples/Company_allSolutions.xml,dev,1triples,Company,Id11,1,1,True,1,1,4,True,1,4,True,True,1,4,True,True
dev/1triples/Company_allSolutions.xml::Id12,dev/1triples/Company_allSolutions.xml,dev,1triples,Company,Id12,1,1,True,1,1,3,True,1,3,True,True,1,3,True,True
dev/1triples/Food_allSolutions.xml::Id1,dev/1triples/Food_allSolutions.xml,dev,1triples,Food,Id1,1,1,True,1,1,3,True,1,3,True,True,1,3,True,True
dev/1triples/Food_allSolutions.xml::Id2,dev/1triples/Food_allSolutions.xml,dev,1triples,Food,Id2,1,1,True,1,1,3,True,1,3,True,True,1,3,True,True
dev/1triples/Food_allSolutions.xml::Id3,dev/1triples/Food_allSolutions.xml,dev,1triples,Food,Id3,1,1,True,1,1,2,True,1,2,True,True,1,2,True,True
dev/1triples/Food_allSolutions.xml::Id4,dev/1triples/Food_allSolutions.xml,dev,1triples,Food,Id4,1,1,True,1,1,1,True,1,1,True,True,1,1,True,True
dev/1triples/Food_allSolutions.xml::Id5,dev/1triples/Food_allSolutions.xml,dev,1triples,Food,Id5,1,1,True,1,1,2,True,1,2,True,True,1,2,True,True
dev/1triples/Food_allSolutions.xml::Id6,dev/1triples/Food_allSolutions.xml,dev,1triples,Food,Id6,1,1,True,1,1,2,True,1,2,True,True,1,2,True,True
dev/1triples/Food_allSolutions.xml::Id7,dev/1triples/Food_allSolutions.xml,dev,1triples,Food,Id7,1,1,True,1,1,1,True,1,1,True,True,1,1,True,True
dev/1triples/Food_allSolutions.xml::Id8,dev/1triples/Food_allSolutions.xml,dev,1triples,Food,Id8,1,1,True,1,1,1,True,1,1,True,True,1,1,True,True
dev/1triples/Food_allSolutions.xml::Id9,dev/1triples/Food_allSolutions.xml,dev,1triples,Food,Id9,1,1,True,1,1,2,True,1,2,True,True,1,2,True,True
dev/1triples/Food_allSolutions.xml::Id10,dev/1triples/Food_allSolutions.xml,dev,1triples,Food,Id10,1,1,True,1,1,3,True,1,3,True,True,1,3,True,True
dev/1triples/Food_allSolutions.xml::Id11,dev/1triples/Food_allSolutions.xml,dev,1triples,Food,Id11,1,1,True,1,1,1,True,1,1,True,True,1,1,True,True
dev/1triples/Food_allSolutions.xml::Id12,dev/1triples/Food_allSolutions.xml,dev,1triples,Food,Id12,1,1,True,1,1,3,True,1,3,True,True,1,3,True,True
dev/1triples/Food_allSolutions.xml::Id13,dev/1triples/Food_allSolutions.xml,dev,1triples,Food,Id13,1,1,True,1,1,3,True,1,3,True,True,1,3,True,True
dev/1triples/Food_allSolutions.xml::Id14,dev/1triples/Food_allSolutions.xml,dev,1triples,Food,Id14,1,1,True,1,1,3,True,1,3,True,True,1,3,True,True
dev/1triples/Food_allSolutions.xml::Id15,dev/1triples/Food_allSolutions.xml,dev,1triples,Food,Id15,1,1,True,1,1,2,True,1,2,True,True,1,2,True,True
dev/1triples/Food_allSolutions.xml::Id16,dev/1triples/Food_allSolutions.xml,dev,1triples,Food,Id16,1,1,True,1,1,3,True,1,3,True,True,1,3,True,True
dev/1triples/Food_allSolutions.xml::Id17,dev/1triples/Food_allSolutions.xml,dev,1triples,Food,Id17,1,1,True,1,1,2,True,1,2,True,True,1,2,True,True
dev/1triples/Food_allSolutions.xml::Id18,dev/1triples/Food_allSolutions.xml,dev,1triples,Food,Id18,1,1,True,1,1,2,True,1,2,True,True,1,2,True,True
dev/1triples/Food_allSolutions.xml::Id19,dev/1triples/Food_allSolutions.xml,dev,1triples,Food,Id19,1,1,True,1,1,2,True,1,2,True,True,1,2,True,True
dev/1triples/Food_allSolutions.xml::Id20,dev/1triples/Food_allSolutions.xml,dev,1triples,Food,Id20,1,1,True,1,1,2,True,1,2,True,True,1,2,True,True
dev/1triples/Food_allSolutions.xml::Id21,dev/1triples/Food_allSolutions.xml,dev,1triples,Food,Id21,1,1,True,1,1,2,True,1,2,True,True,1,2,True,True
dev/1triples/Food_allSolutions.xml::Id22,dev/1triples/Food_allSolutions.xml,dev,1triples,Food,Id22,1,1,True,1,1,1,True,1,1,True,True,1,1,True,True
dev/1triples/Food_allSolutions.xml::Id23,dev/1triples/Food_allSolutions.xml,dev,1triples,Food,Id23,1,1,True,1,1,3,True,1,3,True,True,1,3,True,True
dev/1triples/Food_allSolutions.xml::Id24,dev/1triples/Food_allSolutions.xml,dev,1triples,Food,Id24,1,1,True,1,1,1,True,1,1,True,True,1,1,True,True
dev/1triples/Food_allSolutions.xml::Id25,dev/1triples/Food_allSolutions.xml,dev,1triples,Food,Id25,1,1,True,1,1,3,True,1,3,True,True,1,3,True,True
dev/1triples/Food_allSolutions.xml::Id26,dev/1triples/Food_allSolutions.xml,dev,1triples,Food,Id26,1,1,True,1,1,2,True,1,2,True,True,1,2,True,True
dev/1triples/Food_allSolutions.xml::Id27,dev/1triples/Food_allSolutions.xml,dev,1triples,Food,Id27,1,1,True,1,1,2,True,1,2,True,True,1,2,True,True
dev/1triples/Food_allSolutions.xml::Id28,dev/1triples/Food_allSolutions.xml,dev,1triples,Food,Id28,1,1,True,1,1,3,True,1,3,True,True,1,3,True,True
dev/1triples/Food_allSolutions.xml::Id29,dev/1triples/Food_allSolutions.xml,dev,1triples,Food,Id29,1,1,True,1,1,2,True,1,2,True,True,1,2,True,True
dev/1triples/Food_allSolutions.xml::Id30,dev/1triples/Food_allSolutions.xml,dev,1triples,Food,Id30,1,1,True,1,1,2,True,1,2,True,True,1,2,True,True
dev/1triples/Food_allSolutions.xml::Id31,dev/1triples/Food_allSolutions.xml,dev,1triples,Food,Id31,1,1,True,1,1,3,True,1,3,True,True,1,3,True,True
dev/1triples/Food_allSolutions.xml::Id32,dev/1triples/Food_allSolutions.xml,dev,1triples,Food,Id32,1,1,True,1,1,4,True,1,4,True,True,1,4,True,True
dev/1triples/Food_allSolutions.xml::Id33,dev/1triples/Food_allSolutions.xml,dev,1triples,Food,Id33,1,1,True,1,1,2,True,1,2,True,True,1,2,True,True
dev/1triples/Food_allSolutions.xml::Id34,dev/1triples/Food_allSolutions.xml,dev,1triples,Food,Id34,1,1,True,1,1,1,True,1,1,True,True,1,1,True,True
dev/1triples/MeanOfTransportation_allSolutions.xml::Id1,dev/1triples/MeanOfTransportation_allSolutions.xml,dev,1triples,MeanOfTransportation,Id1,1,1,True,1,1,2,True,1,2,True,True,1,2,True,True
dev/1triples/MeanOfTransportation_allSolutions.xml::Id2,dev/1triples/MeanOfTransportation_allSolutions.xml,dev,1triples,MeanOfTransportation,Id2,1,1,True,1,1,3,True,1,3,True,True,1,3,True,True
dev/1triples/MeanOfTransportation_allSolutions.xml::Id3,dev/1triples/MeanOfTransportation_allSolutions.xml,dev,1triples,MeanOfTransportation,Id3,1,1,True,1,1,3,True,1,3,True,True,1,3,True,True
dev/1triples/MeanOfTransportation_allSolutions.xml::Id4,dev/1triples/MeanOfTransportation_allSolutions.xml,dev,1triples,MeanOfTransportation,Id4,1,1,True,1,1,1,True,1,1,True,True,1,1,True,True
dev/1triples/MeanOfTransportation_allSolutions.xml::Id5,dev/1triples/MeanOfTransportation_allSolutions.xml,dev,1triples,MeanOfTransportation,Id5,1,1,True,1,1,1,True,1,1,True,True,1,1,True,True
dev/1triples/MeanOfTransportation_allSolutions.xml::Id6,dev/1triples/MeanOfTransportation_allSolutions.xml,dev,1triples,MeanOfTransportation,Id6,1,1,True,1,1,2,True,1,2,True,True,1,2,True,True
dev/1triples/MeanOfTransportation_allSolutions.xml::Id7,dev/1triples/MeanOfTransportation_allSolutions.xml,dev,1triples,MeanOfTransportation,Id7,1,1,True,1,1,3,True,1,3,True,True,1,3,True,True
dev/1triples/MeanOfTransportation_allSolutions.xml::Id8,dev/1triples/MeanOfTransportation_allSolutions.xml,dev,1triples,MeanOfTransportation,Id8,1,1,True,1,1,1,True,1,1,True,True,1,1,True,True
dev/1triples/MeanOfTransportation_allSolutions.xml::Id9,dev/1triples/MeanOfTransportation_allSolutions.xml,dev,1triples,MeanOfTransportation,Id9,1,1,True,1,1,1,True,1,1,True,True,1,1,True,True
dev/1triples/MeanOfTransportation_allSolutions.xml::Id10,dev/1triples/MeanOfTransportation_allSolutions.xml,dev,1triples,MeanOfTransportation,Id10,1,1,True,1,1,3,True,1,3,True,True,1,3,True,True
dev/1triples/MeanOfTransportation_allSolutions.xml::Id11,dev/1triples/MeanOfTransportation_allSolutions.xml,dev,1triples,MeanOfTransportation,Id11,1,1,True,1,1,2,True,1,2,True,True,1,2,True,True
dev/1triples/MeanOfTransportation_allSolutions.xml::Id12,dev/1triples/MeanOfTransportation_allSolutions.xml,dev,1triples,MeanOfTransportation,Id12,1,1,True,1,1,2,True,1,2,True,True,1,2,True,True
dev/1triples/MeanOfTransportation_allSolutions.xml::Id13,dev/1triples/MeanOfTransportation_allSolutions.xml,dev,1triples,MeanOfTransportation,Id13,1,1,True,1,1,2,True,1,2,True,True,1,2,True,True
dev/1triples/MeanOfTransportation_allSolutions.xml::Id14,dev/1triples/MeanOfTransportation_allSolutions.xml,dev,1triples,MeanOfTransportation,Id14,1,1,True,1,1,1,True,1,1,True,True,1,1,True,True
dev/1triples/MeanOfTransportation_allSolutions.xml::Id15,dev/1triples/MeanOfTransportation_allSolutions.xml,dev,1triples,MeanOfTransportation,Id15,1,1,True,1,1,2,True,1,2,True,True,1,2,True,True
dev/1triples/MeanOfTransportation_allSolutions.xml::Id16,dev/1triples/MeanOfTransportation_allSolutions.xml,dev,1triples,MeanOfTransportation,Id16,1,1,True,1,1,3,True,1,3,True,True,1,3,True,True
dev/1triples/MeanOfTransportation_allSolutions.xml::Id17,dev/1triples/MeanOfTransportation_allSolutions.xml,dev,1triples,MeanOfTransportation,Id17,1,1,True,1,1,2,True,1,2,True,True,1,2,True,True
dev/1triples/MeanOfTransportation_allSolutions.xml::Id18,dev/1triples/MeanOfTransportation_allSolutions.xml,dev,1triples,MeanOfTransportation,Id18,1,1,True,1,1,5,True,1,5,True,True,1,5,True,True
dev/1triples/MeanOfTransportation_allSolutions.xml::Id19,dev/1triples/MeanOfTransportation_allSolutions.xml,dev,1triples,MeanOfTransportation,Id19,1,1,True,1,1,3,True,1,3,True,True,1,3,True,True
dev/1triples/MeanOfTransportation_allSolutions.xml::Id20,dev/1triples/MeanOfTransportation_allSolutions.xml,dev,1triples,MeanOfTransportation,Id20,1,1,True,1,1,3,True,1,3,True,True,1,3,True,True
dev/1triples/MeanOfTransportation_allSolutions.xml::Id21,dev/1triples/MeanOfTransportation_allSolutions.xml,dev,1triples,MeanOfTransportation,Id21,1,1,True,1,1,2,True,1,2,True,True,1,2,True,True
dev/1triples/MeanOfTransportation_allSolutions.xml::Id22,dev/1triples/MeanOfTransportation_allSolutions.xml,dev,1triples,MeanOfTransportation,Id22,1,1,True,1,1,2,True,1,2,True,True,1,2,True,True
dev/1triples/MeanOfTransportation_allSolutions.xml::Id23,dev/1triples/MeanOfTransportation_allSolutions.xml,dev,1triples,MeanOfTransportation,Id23,1,1,True,1,1,2,True,1,2,True,True,1,2,True,True
dev/1triples/MeanOfTransportation_allSolutions.xml::Id24,dev/1triples/MeanOfTransportation_allSolutions.xml,dev,1triples,MeanOfTransportation,Id24,1,1,True,1,1,3,True,1,3,True,True,1,3,True,True
dev/1triples/MeanOfTransportation_allSolutions.xml::Id25,dev/1triples/MeanOfTransportation_allSolutions.xml,dev,1triples,MeanOfTransportation,Id25,1,1,True,1,1,3,True,1,3,True,True,1,3,True,True
dev/1triples/MeanOfTransportation_allSolutions.xml::Id26,dev/1triples/MeanOfTransportation_allSolutions.xml,dev,1triples,MeanOfTransportation,Id26,1,1,True,1,1,1,True,1,1,True,True,1,1,True,True
