variant_id,base_pair_key,record_key,language,language_label,qa_track,corruption_type,severity,declared_size,source_lid,variant_lid,source_triples,clean_target_triples,variant_target_triples,source_text,clean_target_text,variant_target_text,xml_duplicate_target_lex,xml_path,split,triple_bucket,category,eid,is_benign,consistency_group_id,perturbation_pair_id,removed_token_fraction,alternative_reference_lid,alternative_source_text,qa21_instance_key,text_similarity,triple_similarity,predicate_similarity,structured_predicate_review_flag,predicate_pair_count,predicate_alignment_valid,source_target_literal_preservation,source_literal_count,target_triple_count,minimum_triple_coverage,minimum_text_groundedness,textual_unit_count,target_text_literal_retention,target_literal_count,english_literal_eligible,target_literal_full_success,coverage_threshold,groundedness_threshold,coverage_margin,groundedness_margin,english_calibrated_coverage_pass,english_calibrated_groundedness_pass,english_triple_count,english_minimum_triple_coverage,english_minimum_text_groundedness,manual_target_triples_correct,manual_text_adequacy_1_5,manual_all_facts_expressed,manual_unsupported_addition,manual_entities_values_correct,manual_notes
original__es__df898027c949,train/4triples/WrittenWork.xml::Id6::Id3,train/4triples/WrittenWork.xml::Id6,es,Spanish,CLEAN,clean,clean,4,Id3,Id3,"['1634:_The_Bavarian_Crisis | author | Eric_Flint', '1634:_The_Bavarian_Crisis | precededBy | 1634:_The_Baltic_War', 'Eric_Flint | birthPlace | Burbank,_California', '1634:_The_Bavarian_Crisis | precededBy | ""DeMarce short stories in the The Grantville Gazettes""']","['1634:_La_crisis_bávara | Autor | Eric_Flint', '1634:_La_crisis_bávara | PrecedidoPor | 1634:_Guerra_del_Báltico', 'Eric_Flint | LugarDeNacimiento | Burbank', '1634:_La_crisis_bávara | PrecedidoPor | Relatos_cortos_de_DeMarce_en_The_Grantville_Gazettes']","['1634:_La_crisis_bávara | Autor | Eric_Flint', '1634:_La_crisis_bávara | PrecedidoPor | 1634:_Guerra_del_Báltico', 'Eric_Flint | LugarDeNacimiento | Burbank', '1634:_La_crisis_bávara | PrecedidoPor | Relatos_cortos_de_DeMarce_en_The_Grantville_Gazettes']","Eric Flint was born in Burbank, California and is the author of 1634: The Bavarian Crisis which was preceded by 1634: The Baltic War and the DeMarce short stories in the Grantville Gazettes.","Eric Flint nació en Burbank, California, y es autor de 1634: The Bavarian Crisis, que fue precedido por 1634: The Baltic War y los relatos cortos de DeMarce en las Grantville Gazettes.","Eric Flint nació en Burbank, California, y es autor de 1634: The Bavarian Crisis, que fue precedido por 1634: The Baltic War y los relatos cortos de DeMarce en las Grantville Gazettes.",False,train/4triples/WrittenWork.xml,train,4triples,WrittenWork,Id6,False,,,,,,original__es__df898027c949,0.9908871650695801,0.9193922877311707,0.768568143248558,0.0,4,True,1.0,1,4,0.48652586340904236,0.6526272892951965,1,1.0,1,True,True,0.28582777082920074,0.3673718720674515,0.2006980925798416,0.28525541722774506,True,True,4,0.4770521819591522,0.7042315006256104,,,,,,
original__es__a77ede2d9a1d,train/1triples/WrittenWork_allSolutions.xml::Id30::Id2,train/1triples/WrittenWork_allSolutions.xml::Id30,es,Spanish,CLEAN,clean,clean,1,Id2,Id2,['A.T._Charlie_Johnson | residence | United_States'],['A.T._Charlie_Johnson | Residencia | Estados_Unidos'],['A.T._Charlie_Johnson | Residencia | Estados_Unidos'],The United States is the residence of A T Charlie Johnson.,Estados Unidos es la residencia de A T Charlie Johnson.,Estados Unidos es la residencia de A T Charlie Johnson.,False,train/1triples/WrittenWork_allSolutions.xml,train,1triples,WrittenWork,Id30,False,,,,,,original__es__a77ede2d9a1d,0.9842901229858398,0.9729803800582886,0.911488950252533,0.0,1,True,,0,1,0.7586732506752014,0.7586732506752014,1,,0,False,False,0.5896280944347382,0.5231981992721558,0.16904515624046323,0.2354750514030456,True,True,1,0.748885452747345,0.7488853931427002,,,,,,
original__es__47c60972a10a,train/3triples/Politician.xml::Id226::Id3,train/3triples/Politician.xml::Id226,es,Spanish,CLEAN,clean,clean,3,Id3,Id3,"['Austria | leader | Doris_Bures', 'Alfons_Gorbach | deathPlace | Styria', 'Alfons_Gorbach | birthPlace | Austria']","['Austria | Líder | Doris_Bures', 'Alfons_Gorbach | LugarDeLaMuerte | Estiria', 'Alfons_Gorbach | LugarDeNacimiento | Austria']","['Austria | Líder | Doris_Bures', 'Alfons_Gorbach | LugarDeLaMuerte | Estiria', 'Alfons_Gorbach | LugarDeNacimiento | Austria']","Alfons Gorbach, who was born in Austria where the leader is Doris Bures, later died in Styria.","Alfons Gorbach, que nació en Austria, donde la líder es Doris Bures, murió más tarde en Estiria.","Alfons Gorbach, que nació en Austria, donde la líder es Doris Bures, murió más tarde en Estiria.",False,train/3triples/Politician.xml,train,3triples,Politician,Id226,False,,,,,,original__es__47c60972a10a,0.941119909286499,0.9564753770828247,0.710912803808848,0.0,3,True,,0,3,0.47759437561035156,0.5693050622940063,1,,0,False,False,0.33754532784223557,0.4270522966980934,0.140049047768116,0.14225276559591293,True,True,3,0.47494247555732727,0.598174512386322,,,,,,
original__es__719f8df973c2,test/rdf-to-text-generation-test-data-with-refs-en.xml::Id95::Id2,test/rdf-to-text-generation-test-data-with-refs-en.xml::Id95,es,Spanish,CLEAN,clean,clean,5,Id2,Id2,"['Mermaid_(Train_song) | releaseDate | 2012-12-27', ""Mermaid_(Train_song) | precededBy | This'll_Be_My_Year"", 'Mermaid_(Train_song) | writer | Espen_Lind', 'Mermaid_(Train_song) | runtime | 3.16', 'Mermaid_(Train_song) | writer | Amund_Bjørklund']","['Mermaid_(canción_de_Train) | FechaDePublicación | 27-12-2012', 'Mermaid_(canción_de_Train) | PrecedidoPor | Este_será_mi_año', 'Mermaid_(canción_de_Train) | Escritor | Espen_Lind', 'Mermaid_(canción_de_Train) | TiempoDeEjecución | 3.16', 'Mermaid_(canción_de_Train) | Escritor | Amund_Bjørklund']","['Mermaid_(canción_de_Train) | FechaDePublicación | 27-12-2012', 'Mermaid_(canción_de_Train) | PrecedidoPor | Este_será_mi_año', 'Mermaid_(canción_de_Train) | Escritor | Espen_Lind', 'Mermaid_(canción_de_Train) | TiempoDeEjecución | 3.16', 'Mermaid_(canción_de_Train) | Escritor | Amund_Bjørklund']","Train released their song Mermaid on December 27th, 2012. The song was written by Amund Bjorklund and Espen Lind, and runs three minutes and sixteen seconds long. Train's most recent song before Mermaid was This'll Be My Year.","Train lanzó su canción Mermaid el 27-12-2012. La canción fue escrita por Amund Bjorklund y Espen Lind, y dura tres minutos y dieciséis segundos. La canción más reciente de Train antes de Mermaid era This'll Be My Year.","Train lanzó su canción Mermaid el 27-12-2012. La canción fue escrita por Amund Bjorklund y Espen Lind, y dura tres minutos y dieciséis segundos. La canción más reciente de Train antes de Mermaid era This'll Be My Year.",False,test/rdf-to-text-generation-test-data-with-refs-en.xml,test,rdf-to-text-generation-test-data-with-refs-en.xml,MusicalWork,Id95,False,,,,,,original__es__719f8df973c2,0.9734013676643372,0.8879866003990173,0.7302359223365784,0.0,5,True,1.0,4,5,0.5569345951080322,0.2793639600276947,3,0.75,4,False,False,0.25082006603479384,0.3705099388957024,0.3061145290732384,-0.09114597886800768,True,False,5,0.6933069229125977,0.38190269470214844,,,,,,
original__es__f00b6edf54b0,train/3triples/Food.xml::Id122::Id2,train/3triples/Food.xml::Id122,es,Spanish,CLEAN,clean,clean,3,Id2,Id2,"['Bacon_sandwich | dishVariation | BLT', 'Bacon_sandwich | country | United_Kingdom', 'Bacon_sandwich | ingredient | Brown_sauce']","['Sándwich_de_tocino | VariaciónDePlato | Sándwich_BLT', 'Sándwich_de_tocino | País | Reino_Unido', 'Sándwich_de_tocino | Ingrediente | Salsa_marrón']","['Sándwich_de_tocino | VariaciónDePlato | Sándwich_BLT', 'Sándwich_de_tocino | País | Reino_Unido', 'Sándwich_de_tocino | Ingrediente | Salsa_marrón']","A variation of the BLT, the bacon sandwich is from the United Kingdom and can contain brown sauce.","Variante del BLT, el sándwich de beicon procede del Reino Unido y puede contener salsa marrón.","Variante del BLT, el sándwich de beicon procede del Reino Unido y puede contener salsa marrón.",False,train/3triples/Food.xml,train,3triples,Food,Id122,False,,,,,,original__es__f00b6edf54b0,0.887617826461792,0.7947725057601929,0.7937739292780558,0.0,3,True,,0,3,0.27513954043388367,0.4814273416996002,1,,0,False,False,0.33754532784223557,0.4270522966980934,-0.0624057874083519,0.054375045001506805,False,True,3,0.7054049968719482,0.7342008352279663,,,,,,
original__es__b4057a22ac9b,test/rdf-to-text-generation-test-data-with-refs-en.xml::Id874::Id3,test/rdf-to-text-generation-test-data-with-refs-en.xml::Id874,es,Spanish,CLEAN,clean,clean,3,Id3,Id3,"['Lady_Anne_Monson | deathDate | 1776-02-18', 'Lady_Anne_Monson | birthPlace | Kingdom_of_England', 'Lady_Anne_Monson | nationality | Kingdom_of_England']","['Anne_Monson | FechaDeDefunción | 18-02-1776', 'Anne_Monson | LugarDeNacimiento | Reino_de_Inglaterra', 'Anne_Monson | Nacionalidad | Reino_de_Inglaterra']","['Anne_Monson | FechaDeDefunción | 18-02-1776', 'Anne_Monson | LugarDeNacimiento | Reino_de_Inglaterra', 'Anne_Monson | Nacionalidad | Reino_de_Inglaterra']","Lady Anne Monson was born in the Kingdom of England and has an English Nationality, she died on 1776-02-18.","Lady Anne Monson nació en el Reino de Inglaterra y tiene nacionalidad inglesa, murió el 18 de febrero de 1776.","Lady Anne Monson nació en el Reino de Inglaterra y tiene nacionalidad inglesa, murió el 18 de febrero de 1776.",False,test/rdf-to-text-generation-test-data-with-refs-en.xml,test,rdf-to-text-generation-test-data-with-refs-en.xml,Scientist,Id874,False,,,,,,original__es__b4057a22ac9b,0.9693509340286255,0.8997384309768677,0.7446818749109904,0.0,3,True,1.0,3,3,0.4284769594669342,0.5697968602180481,1,1.0,3,True,True,0.33754532784223557,0.4270522966980934,0.09093163162469864,0.14274456351995468,True,True,3,0.6020658016204834,0.6813400983810425,,,,,,
original__es__461ed148d387,train/2triples/Politician.xml::Id132::Id2,train/2triples/Politician.xml::Id132,es,Spanish,CLEAN,clean,clean,2,Id2,Id2,"['Airey_Neave | battle | World_War_II', 'World_War_II | commander | Benito_Mussolini']","['Airey_Neave | Batalla | Segunda_Guerra_Mundial', 'Segunda_Guerra_Mundial | Comandante | Benito_Mussolini']","['Airey_Neave | Batalla | Segunda_Guerra_Mundial', 'Segunda_Guerra_Mundial | Comandante | Benito_Mussolini']",Airey Neave was in World War II and a commander there was Benito Mussolini.,Airey Neave estuvo en la Segunda Guerra Mundial y un comandante allí era Benito Mussolini.,Airey Neave estuvo en la Segunda Guerra Mundial y un comandante allí era Benito Mussolini.,False,train/2triples/Politician.xml,train,2triples,Politician,Id132,False,,,,,,original__es__461ed148d387,0.9701813459396362,0.9743378758430481,0.9867242276668549,0.0,2,True,,0,2,0.560863733291626,0.6984317302703857,1,,0,False,False,0.4160341203212738,0.4842067241668701,0.14482961297035218,0.21422500610351564,True,True,2,0.6011399626731873,0.7036547064781189,,,,,,
original__es__37969b5349fb,test/rdf-to-text-generation-test-data-with-refs-en.xml::Id771::Id1,test/rdf-to-text-generation-test-data-with-refs-en.xml::Id771,es,Spanish,CLEAN,clean,clean,2,Id1,Id1,"['Brandon_Carter | doctoralAdvisor | Dennis_William_Sciama', 'Brandon_Carter | birthPlace | England']","['Brandon_Carter | AsesorDoctoral | Dennis_William_Sciama', 'Brandon_Carter | LugarDeNacimiento | Inglaterra']","['Brandon_Carter | AsesorDoctoral | Dennis_William_Sciama', 'Brandon_Carter | LugarDeNacimiento | Inglaterra']","Brandon Carter, born in England, had Dennis William Sciama as his doctoral advisor.","Brandon Carter, nacido en Inglaterra, tuvo como asesor doctoral a Dennis William Sciama.","Brandon Carter, nacido en Inglaterra, tuvo como asesor doctoral a Dennis William Sciama.",False,test/rdf-to-text-generation-test-data-with-refs-en.xml,test,rdf-to-text-generation-test-data-with-refs-en.xml,Scientist,Id771,False,,,,,,original__es__37969b5349fb,0.9845709204673767,0.9265055060386658,0.6824871897697449,0.0,2,True,,0,2,0.4527449309825897,0.6240444183349609,1,,0,False,False,0.4160341203212738,0.4842067241668701,0.03671081066131593,0.13983769416809083,True,True,2,0.4459702670574188,0.69289231300354,,,,,,
original__es__07c97b058e5e,train/2triples/CelestialBody.xml::Id63::Id2,train/2triples/CelestialBody.xml::Id63,es,Spanish,CLEAN,clean,clean,2,Id2,Id2,"['1036_Ganymed | rotationPeriod | 37116.0', '1036_Ganymed | apoapsis | 611961000.0 (kilometres)']","['(1036)_Ganymed | PeríodoDeRotación | 37116.0', '(1036)_Ganymed | Apoapsis | 611961000.0_(kilómetros)']","['(1036)_Ganymed | PeríodoDeRotación | 37116.0', '(1036)_Ganymed | Apoapsis | 611961000.0_(kilómetros)']","1036 Ganymed has a rotational period of 37116.0, and an apoapsis of 611961000.0 kilometres.","1036 Ganymed tiene un período de rotación de 37116,0, y un apoapsis de 611961000,0 kilómetros.","1036 Ganymed tiene un período de rotación de 37116,0, y un apoapsis de 611961000,0 kilómetros.",False,train/2triples/CelestialBody.xml,train,2triples,CelestialBody,Id63,False,,,,,,original__es__07c97b058e5e,0.9531301259994507,0.890291154384613,0.7669382095336914,0.0,2,True,1.0,3,2,0.42613857984542847,0.589837372303009,1,1.0,3,True,True,0.4160341203212738,0.4842067241668701,0.010104459524154674,0.10563064813613893,True,True,2,0.6466881632804871,0.6716391444206238,,,,,,
original__es__cb5dacbbec1b,train/1triples/Food_allSolutions.xml::Id142::Id1,train/1triples/Food_allSolutions.xml::Id142,es,Spanish,CLEAN,clean,clean,1,Id1,Id1,['Beef_kway_teow | ingredient | Sesame_oil'],['Carne_kway_teow | Ingrediente | aceite_de_sésamo'],['Carne_kway_teow | Ingrediente | aceite_de_sésamo'],Sesame oil is an ingredient in beef kway teow.,El aceite de sésamo es un ingrediente del beef kway teow.,El aceite de sésamo es un ingrediente del beef kway teow.,False,train/1triples/Food_allSolutions.xml,train,1triples,Food,Id142,False,,,,,,original__es__cb5dacbbec1b,0.8923617601394653,0.8795623779296875,0.977979302406311,0.0,1,True,,0,1,0.7835001349449158,0.7835001945495605,1,,0,False,False,0.5896280944347382,0.5231981992721558,0.1938720405101776,0.2603019952774047,True,True,1,0.8736445903778076,0.8736446499824524,,,,,,
original__es__01f9461a3684,train/1triples/City_allSolutions.xml::Id136::Id1,train/1triples/City_allSolutions.xml::Id136,es,Spanish,CLEAN,clean,clean,1,Id1,Id1,"['Attica,_Indiana | isPartOf | Logan_Township,_Fountain_County,_Indiana']","['Attica | FormaParteDe | Municipio_de_Logan_(condado_de_Fountain,_Indiana)']","['Attica | FormaParteDe | Municipio_de_Logan_(condado_de_Fountain,_Indiana)']","Attica, Indiana is part of Logan Township, Fountain County, Indiana.","Attica, Indiana es parte de Logan Township, Condado de Fountain, Indiana.","Attica, Indiana es parte de Logan Township, Condado de Fountain, Indiana.",False,train/1triples/City_allSolutions.xml,train,1triples,City,Id136,False,,,,,,original__es__01f9461a3684,0.9810869097709656,0.8664712905883789,0.5240179896354675,0.0,1,True,,0,1,0.7529625296592712,0.7529624700546265,1,,0,False,False,0.5896280944347382,0.5231981992721558,0.16333443522453306,0.22976427078247064,True,True,1,0.8901597261428833,0.8901597261428833,,,,,,
original__es__a80e3dce05cc,train/3triples/SportsTeam.xml::Id72::Id3,train/3triples/SportsTeam.xml::Id72,es,Spanish,CLEAN,clean,clean,3,Id3,Id3,"['A.F.C._Blackpool | manager | Stuart_Parker_(footballer)', 'Stuart_Parker_(footballer) | club | KV_Mechelen', 'Stuart_Parker_(footballer) | club | Stockport_County_F.C.']","['A.F.C._Blackpool | Director | Stuart_Parker_(futbolista)', 'Stuart_Parker_(futbolista) | Club | KV_Malinas', 'Stuart_Parker_(futbolista) | Club | Stockport_County_Football_Club']","['A.F.C._Blackpool | Director | Stuart_Parker_(futbolista)', 'Stuart_Parker_(futbolista) | Club | KV_Malinas', 'Stuart_Parker_(futbolista) | Club | Stockport_County_Football_Club']",AFC Blackpool have had Stuart Parker as their manager. He has also represented the club KV Mechelen and once played for Stockport County FC.,El AFC Blackpool ha tenido como entrenador a Stuart Parker. También ha representado al club KV Mechelen y una vez jugó en el Stockport County FC.,El AFC Blackpool ha tenido como entrenador a Stuart Parker. También ha representado al club KV Mechelen y una vez jugó en el Stockport County FC.,False,train/3triples/SportsTeam.xml,train,3triples,SportsTeam,Id72,False,,,,,,original__es__a80e3dce05cc,0.9796807169914246,0.9620537757873535,0.9248379866282145,0.0,3,True,,0,3,0.4552616775035858,0.40437376499176025,2,,0,False,False,0.33754532784223557,0.4270522966980934,0.11771634966135025,-0.02267853170633316,True,False,3,0.5912639498710632,0.5187677145004272,,,,,,
original__es__05b29058ede3,train/4triples/Company.xml::Id23::Id1,train/4triples/Company.xml::Id23,es,Spanish,CLEAN,clean,clean,4,Id1,Id1,"['GMA_New_Media | foundingDate | 2000-01-01', 'GMA_New_Media | product | Mobile_Applications', 'GMA_New_Media | industry | Mass_Media', 'GMA_New_Media | keyPerson | Felipe_Gozon']","['GMA_Nuevos_Medios | FechaDeFundación | 01-01-2000', 'GMA_Nuevos_Medios | Producto | Aplicaciones_móviles', 'GMA_Nuevos_Medios | Industria | Medios_de_comunicación', 'GMA_Nuevos_Medios | PersonaClave | Felipe_Gozon']","['GMA_Nuevos_Medios | FechaDeFundación | 01-01-2000', 'GMA_Nuevos_Medios | Producto | Aplicaciones_móviles', 'GMA_Nuevos_Medios | Industria | Medios_de_comunicación', 'GMA_Nuevos_Medios | PersonaClave | Felipe_Gozon']","GMA New Media, a mass media company offering products such as mobile applications, was founded on January 1, 2000. Felipe Gozon is a key person at the company.","GMA New Media, empresa de medios de comunicación que ofrece productos como aplicaciones para móviles, se fundó el 1 de enero de 2000. Felipe Gozón es una persona clave en la empresa.","GMA New Media, empresa de medios de comunicación que ofrece productos como aplicaciones para móviles, se fundó el 1 de enero de 2000. Felipe Gozón es una persona clave en la empresa.",False,train/4triples/Company.xml,train,4triples,Company,Id23,False,,,,,,original__es__05b29058ede3,0.9812178611755371,0.914037823677063,0.7997250109910965,0.0,4,True,1.0,2,4,0.5102493762969971,0.5816848874092102,2,1.0,2,True,True,0.28582777082920074,0.3673718720674515,0.22442160546779633,0.21431301534175873,True,True,4,0.5828812122344971,0.5834164619445801,,,,,,
original__es__f920bb5e1437,train/3triples/Athlete.xml::Id54::Id2,train/3triples/Athlete.xml::Id54,es,Spanish,CLEAN,clean,clean,3,Id2,Id2,"['Akeem_Adams | club | Ferencvárosi_TC', 'Akeem_Adams | club | United_Petrotrin_F.C.', 'United_Petrotrin_F.C. | ground | Palo_Seco']","['Akeem_Adams | Club | Ferencváros_T.C.', 'Akeem_Adams | Club | United_Petrotrin', 'United_Petrotrin | Suelo | Palo_Seco']","['Akeem_Adams | Club | Ferencváros_T.C.', 'Akeem_Adams | Club | United_Petrotrin', 'United_Petrotrin | Suelo | Palo_Seco']",Akeem Adams plays for Ferencvarosi TC and is a member of the United Petrotrin F.C. club who play in Palo Seco.,Akeem Adams juega en el Ferencvarosi TC y es miembro del club United Petrotrin F.C. que juega en Palo Seco.,Akeem Adams juega en el Ferencvarosi TC y es miembro del club United Petrotrin F.C. que juega en Palo Seco.,False,train/3triples/Athlete.xml,train,3triples,Athlete,Id54,False,,,,,,original__es__f920bb5e1437,0.9861413836479187,0.950734555721283,0.9282713532447815,0.0,3,True,,0,3,0.4163320064544678,0.4944946765899658,2,,0,False,False,0.33754532784223557,0.4270522966980934,0.07878667861223221,0.0674423798918724,True,True,3,0.33352726697921753,0.44738155603408813,,,,,,
original__es__89c204d306fe,dev/4triples/Building.xml::Id12::Id3,dev/4triples/Building.xml::Id12,es,Spanish,CLEAN,clean,clean,4,Id3,Id3,"['Adisham_Hall | location | Sri_Lanka', 'Adisham_Hall | architecturalStyle | Tudor_Revival_architecture', 'Adisham_Hall | completionDate | 1931', 'Adisham_Hall | buildingStartDate | ""1927""']","['Sala_Adisham | Ubicación | Sri_Lanka', 'Sala_Adisham | EstiloArquitectónico | Arquitectura_Neo-tudor', 'Sala_Adisham | FechaDeFinalización | 1931', 'Sala_Adisham | FechaDeInicioDeLaConstrucción | 1927']","['Sala_Adisham | Ubicación | Sri_Lanka', 'Sala_Adisham | EstiloArquitectónico | Arquitectura_Neo-tudor', 'Sala_Adisham | FechaDeFinalización | 1931', 'Sala_Adisham | FechaDeInicioDeLaConstrucción | 1927']","Designed in the Tudor Revival architectural style, Adisham Hall is located in Sri Lanka and was built in 1927 and completed in 1931.","Diseñado en estilo arquitectónico Tudor Revival, el Adisham Hall se encuentra en Sri Lanka y fue construido en 1927 y terminado en 1931.","Diseñado en estilo arquitectónico Tudor Revival, el Adisham Hall se encuentra en Sri Lanka y fue construido en 1927 y terminado en 1931.",False,dev/4triples/Building.xml,dev,4triples,Building,Id12,False,,,,,,original__es__89c204d306fe,0.9934226274490356,0.8774760365486145,0.7510725557804108,0.0,4,True,1.0,2,4,0.32189592719078064,0.428867906332016,1,1.0,2,True,True,0.28582777082920074,0.3673718720674515,0.036068156361579895,0.061496034264564514,True,True,4,0.4778227210044861,0.5854326486587524,,,,,,
original__es__d545110b74f7,train/5triples/Astronaut.xml::Id65::Id2,train/5triples/Astronaut.xml::Id65,es,Spanish,CLEAN,clean,clean,5,Id2,Id2,"['Elliot_See | almaMater | University_of_Texas_at_Austin', 'University_of_Texas_at_Austin | affiliation | University_of_Texas_System', 'University_of_Texas_at_Austin | competeIn | Big_12_Conference', 'Elliot_See | deathPlace | St._Louis', 'Elliot_See | deathDate | ""1966-02-28""']","['Elliot_See | AlmaMáter | Universidad_de_Texas_en_Austin', 'Universidad_de_Texas_en_Austin | Afiliación | Sistema_Universitario_de_Texas', 'Universidad_de_Texas_en_Austin | CompetirEn | Big_12_Conference', 'Elliot_See | LugarDeLaMuerte | San_Luis', 'Elliot_See | FechaDeDefunción | 28-02-1966']","['Elliot_See | AlmaMáter | Universidad_de_Texas_en_Austin', 'Universidad_de_Texas_en_Austin | Afiliación | Sistema_Universitario_de_Texas', 'Universidad_de_Texas_en_Austin | CompetirEn | Big_12_Conference', 'Elliot_See | LugarDeLaMuerte | San_Luis', 'Elliot_See | FechaDeDefunción | 28-02-1966']","Elliot See attended the University of Texas at Austin (part of the University of Texas System) who are competing in the Big 12 Conference. Elliot See died on February 28, 1966 in St. Louis.","Elliot See estudió en la Universidad de Texas en Austin (parte del sistema de la Universidad de Texas), que compite en la Big 12 Conference. Elliot See falleció el 28 de febrero de 1966 en St.","Elliot See estudió en la Universidad de Texas en Austin (parte del sistema de la Universidad de Texas), que compite en la Big 12 Conference. Elliot See falleció el 28 de febrero de 1966 en St.",False,train/5triples/Astronaut.xml,train,5triples,Astronaut,Id65,False,,,,,,original__es__d545110b74f7,0.9682462215423584,0.8638812303543091,0.7745756030082702,0.0,5,True,1.0,4,5,0.3811534643173218,0.4334140419960022,2,1.0,4,True,True,0.25082006603479384,0.3705099388957024,0.13033339828252793,0.06290410310029981,True,True,5,0.3783523440361023,0.48031485080718994,,,,,,
original__es__a393cb6cb53c,train/5triples/Astronaut.xml::Id17::Id3,train/5triples/Astronaut.xml::Id17,es,Spanish,CLEAN,clean,clean,5,Id3,Id3,"['Alan_Shepard | almaMater | ""NWC, M.A. 1957""', 'Alan_Shepard | deathPlace | California', 'Alan_Shepard | birthPlace | New_Hampshire', 'Alan_Shepard | selectedByNasa | 1959', 'Alan_Shepard | nationality | United_States']","['Alan_Bartlett_Shepard | AlmaMáter | NWC,_M.A._1957', 'Alan_Bartlett_Shepard | LugarDeLaMuerte | California', 'Alan_Bartlett_Shepard | LugarDeNacimiento | Nuevo_Hampshire', 'Alan_Bartlett_Shepard | SeleccionadoPorLaNasa | 1959', 'Alan_Bartlett_Shepard | Nacionalidad | Estados_Unidos']","['Alan_Bartlett_Shepard | AlmaMáter | NWC,_M.A._1957', 'Alan_Bartlett_Shepard | LugarDeLaMuerte | California', 'Alan_Bartlett_Shepard | LugarDeNacimiento | Nuevo_Hampshire', 'Alan_Bartlett_Shepard | SeleccionadoPorLaNasa | 1959', 'Alan_Bartlett_Shepard | Nacionalidad | Estados_Unidos']",Alan Shepard was an American born in New Hampshire. He graduated from NWC MA in 1957 and was selected by NASA in 1950. He died in California.,Alan Shepard fue un estadounidense nacido en New Hampshire. Se graduó en la NWC MA en 1957 y fue seleccionado por la NASA en 1950. Murió en California.,Alan Shepard fue un estadounidense nacido en New Hampshire. Se graduó en la NWC MA en 1957 y fue seleccionado por la NASA en 1950. Murió en California.,False,train/5triples/Astronaut.xml,train,5triples,Astronaut,Id17,False,,,,,,original__es__a393cb6cb53c,0.9615147113800049,0.8558450937271118,0.7740728259086609,0.0,5,True,1.0,2,5,0.3281811475753784,0.19690993428230286,3,0.5,2,False,False,0.25082006603479384,0.3705099388957024,0.07736108154058458,-0.17360000461339953,True,False,5,0.5373395681381226,0.23959165811538696,,,,,,
original__es__57898022eb0c,train/2triples/Artist.xml::Id73::Id1,train/2triples/Artist.xml::Id73,es,Spanish,CLEAN,clean,clean,2,Id1,Id1,"['Ahmet_Ertegun | genre | Rhythm_and_blues', 'Rhythm_and_blues | stylisticOrigin | Blues']","['Ahmet_Ertegün | Género | rhythm_and_blues', 'rhythm_and_blues | OrigenEstilístico | Blues']","['Ahmet_Ertegün | Género | rhythm_and_blues', 'rhythm_and_blues | OrigenEstilístico | Blues']",Ahmet Ertegun music genre are Rhythm and Blues which originated from blues music.,"El género musical de Ahmet Ertegun es el Rhythm and Blues, que tiene su origen en la música Blues.","El género musical de Ahmet Ertegun es el Rhythm and Blues, que tiene su origen en la música Blues.",False,train/2triples/Artist.xml,train,2triples,Artist,Id73,False,,,,,,original__es__57898022eb0c,0.9693912863731384,0.9392373561859131,0.641625702381134,0.0,2,True,,0,2,0.6365749835968018,0.6982215642929077,1,,0,False,False,0.4160341203212738,0.4842067241668701,0.22054086327552797,0.2140148401260376,True,True,2,0.6414751410484314,0.7330033183097839,,,,,,
